18901217-023e-4ae9-b013-3cafd2bb045f,Common_Shares_Outstanding,2007-12-31,304835.407,FE
3139b360-5322-4232-adc4-40fab3c8b99e,Common_Shares_Outstanding,2007-12-31,177364.64,FLR
0a1d2ab7-44e2-4c3b-9e14-f8d3a8941cf9,Common_Shares_Outstanding,2007-12-31,113.205,GNZR
9bcdc49b-8cb6-43b3-a9a7-e47a51bb2a27,Common_Shares_Outstanding,2007-12-31,1864968.00,GILD
342e66d4-6a8d-4d05-94e5-ac839bba9045,Common_Shares_Outstanding,2007-12-31,240122.374,GT
f3877000-20f7-4590-b57b-7d02e3d89b44,Common_Shares_Outstanding,2007-12-31,313842.00,HIG
9b880912-59f7-4d13-86fb-c2d18c84495c,Common_Shares_Outstanding,2007-12-31,216818.78,HCP
8dcceda7-c3ff-4320-99d1-d577c4b5a823,Common_Shares_Outstanding,2007-12-31,78700.00,HLS
fa29a9fd-afd3-4c22-acdc-e504c383f711,Common_Shares_Outstanding,2007-12-31,957600.00,HON
0c4f4891-621b-41fd-8f3a-924b9df66a89,Common_Shares_Outstanding,2007-12-31,13689.45,ICUI
7678d149-8f55-4bc0-8b46-ed085aba5233,Common_Shares_Outstanding,2007-12-31,94504.00,C716
2ae0577f-c1ce-464a-be8a-0b6de7dbd5fd,Common_Shares_Outstanding,2007-12-31,1666.668,IMTV
996e6f93-5c7e-4216-8f16-6e695fce33e2,Common_Shares_Outstanding,2007-12-31,903263.00,IMO
89eb2e4e-1210-4044-82b5-27def2e7019f,Common_Shares_Outstanding,2007-12-31,46.249,IMMY
8688c244-dce1-4a44-bd25-86405437f4eb,Common_Shares_Outstanding,2007-12-31,272600.00,IR
00cc78ac-8b90-48ae-854a-6c5c88908a9d,Common_Shares_Outstanding,2007-12-31,522815.00,JNPR
a2c933dd-be69-47b7-a2e3-7b93c4f25008,Common_Shares_Outstanding,2007-12-31,388793.00,KEY
f53446fb-125f-4e31-b5d9-cb28f7b792d1,Common_Shares_Outstanding,2007-12-31,32765.893,KRC
0f87af37-d9a7-49fb-9ae2-04b211d92534,Common_Shares_Outstanding,2007-12-31,680595.00,LSI
c844dd7a-47a7-43a0-b607-6aa90e5efcc7,Common_Shares_Outstanding,2007-12-31,520000.00,MMC
37c3545d-2096-4b7c-8d0b-29ebee4a4d80,Common_Shares_Outstanding,2007-12-31,41318.00,MLM
e37b14d5-cd39-48cf-bd3d-26f190a2a0c8,Common_Shares_Outstanding,2007-12-31,100.00,MAXD
90ff4215-f64e-4f2a-a997-b92d1e574bc4,Common_Shares_Outstanding,2007-12-31,231722.659,MDR
90ff4215-f64e-4f2a-a997-b92d1e574bc4,Common_Shares_Outstanding,2007-12-31,304835.407,FE
7859e869-de9c-4b30-90d1-92223e470b6e,Common_Shares_Outstanding,2007-12-31,35638.483,MTD
3bbd80e0-90e4-4e25-ad92-058322f6e89b,Common_Shares_Outstanding,2007-12-31,293769.00,MGM
7c2f8466-2f3b-4cf6-9cfe-0c36b207d3a5,Common_Shares_Outstanding,2007-12-31,10827.466,MENI
a81cef6b-945a-4a26-ab80-3e9d6b5bca54,Common_Shares_Outstanding,2007-12-31,1533777.62,MDLZ
885f1492-ce41-4e30-abf2-5c4713a6ec3c,Common_Shares_Outstanding,2007-12-31,94.80,APPZ
b2d077c7-0a67-429f-b8e3-91d3a7198b3a,Common_Shares_Outstanding,2007-12-31,189714.149,MUR
3fe131ab-28d9-42a8-9fcc-2760ca83a096,Common_Shares_Outstanding,2007-12-31,407000.00,NEE
71220422-1411-48a7-b7ef-5e770b2eb18a,Common_Shares_Outstanding,2007-12-31,220608.834,NTRS
0ee6eab0-6b01-403c-bf60-d5d4ffc3f99d,Common_Shares_Outstanding,2007-12-31,115261.00,ORLY
222ed421-72e8-42d8-aa08-1b9a8d114fe5,Common_Shares_Outstanding,2007-12-31,877124.00,OXY
e5578cfc-c531-4937-ae8d-c4b9f802b428,Common_Shares_Outstanding,2007-12-31,68114.00,OHI
2b3c493f-155f-4c13-97ac-a955625cd1d2,Common_Shares_Outstanding,2007-12-31,29849.789,OTTR
865ee5c8-dac5-4751-86d4-8b752ff7ba77,Common_Shares_Outstanding,2007-12-31,117577.262,PDLI
62605ede-6045-410e-9510-46f2cabcff70,Common_Shares_Outstanding,2007-12-31,379646.276,PCG
47fe736b-6f46-48a8-be6d-292186f0a5fc,Common_Shares_Outstanding,2007-12-31,214514.959,PBI
84912208-8135-4db6-a22c-f1a3da95ada1,Common_Shares_Outstanding,2007-12-31,341000.00,PNC
4cf18bdf-4951-45a9-b533-82323a9a766d,Common_Shares_Outstanding,2007-12-31,47516.989,POOL
b991f33c-b77b-4cd7-ae06-17fe0a291a84,Common_Shares_Outstanding,2007-12-31,327601.336,PPG
057ec2b2-7461-418e-96df-f3724c07b6ae,Common_Shares_Outstanding,2007-12-31,373271.00,PPL
82b3bfd8-c890-47ac-a8f3-1e6351e0a8ac,Common_Shares_Outstanding,2007-12-31,257099.00,PHM
f191185e-84ea-4284-9e66-5885a8f39fff,Common_Shares_Outstanding,2007-12-31,3000.00,PBYI
fe23ff55-6ebb-4244-b733-a632263b2051,Common_Shares_Outstanding,2007-12-31,194040.00,DGX
05b41717-d915-4e59-823f-583c19082965,Common_Shares_Outstanding,2007-12-31,149511.997,RRC
